run_id,run_name,loss_type,lr,margin,scale,k,eer_final,eer_epoch1,eer_drop,eer_stability,diverged,n_epochs
8plxicvc,RVL-CDIP_InternVL3-2B_contrastive_20260301-084007,contrastive,3.073021417294053e-05,0.8794354892238836,64.0,3,0.3680926916221034,0.42997198879551823,0.06187929717341484,0.02715594684447439,False,3
qs3g6mpo,RVL-CDIP_InternVL3-2B_contrastive_20260301-094028,contrastive,0.00011680308780608326,0.9932953118450172,64.0,3,0.34199134199134196,0.34199134199134196,0.0,0.027766484302113474,True,3
j1op7o9f,RVL-CDIP_InternVL3-2B_contrastive_20260301-104100,contrastive,1.4702650912700338e-05,0.8468184854016791,64.0,3,0.3680926916221034,0.4560733384262796,0.08798064680417622,0.040031812175753405,False,3
pf0r4qli,RVL-CDIP_InternVL3-2B_contrastive_20260301-114138,contrastive,7.526465042718713e-06,0.8623287614074973,64.0,3,0.3517952635599695,0.3843901196842373,0.032594856124267824,0.01917403899884917,False,3
sc5293c0,RVL-CDIP_InternVL3-2B_contrastive_20260301-124217,contrastive,4.037395315164113e-06,0.9015556372149718,64.0,3,0.3517952635599695,0.3745861981156099,0.022790934555640407,0.01365433680315119,False,3
jnhkebcp,RVL-CDIP_InternVL3-2B_contrastive_20260301-134259,contrastive,4.984737867074893e-06,0.848475858994083,64.0,3,0.3647822765469825,0.3647822765469825,0.0,0.011602997689468594,True,3
dt98szso,RVL-CDIP_InternVL3-2B_contrastive_20260301-144333,contrastive,2.340716974485843e-06,0.5394401863829694,64.0,3,0.39088362617774386,0.4006875477463713,0.009803921568627416,0.0046216129489316665,False,3
sun3u1kd,RVL-CDIP_InternVL3-2B_contrastive_20260301-154405,contrastive,0.00015236226565780586,0.4067197360823802,64.0,3,0.3582887700534759,0.3582887700534759,0.0,0.033488031252866014,True,3
g1lmh07w,RVL-CDIP_InternVL3-2B_contrastive_20260301-164443,contrastive,6.939527778554113e-06,0.9541291735353066,64.0,3,0.3354978354978355,0.3517952635599695,0.016297428062133967,0.01076518819627763,False,3
hnkytf8b,RVL-CDIP_InternVL3-2B_contrastive_20260301-174518,contrastive,4.871738856049808e-06,0.9880354202924349,64.0,3,0.32900432900432897,0.40399796282149225,0.07499363381716329,0.03062521420359205,False,3
qc59xlag,RVL-CDIP_InternVL3-2B_contrastive_20260301-184603,contrastive,2.8990537819559227e-06,0.9965409819753596,64.0,3,0.3354978354978355,0.3745861981156099,0.039088362617774375,0.018426430848338005,False,3
wset74gl,RVL-CDIP_InternVL3-2B_contrastive_20260301-194643,contrastive,1.0427794794527209e-06,0.1172947026857212,64.0,3,0.4006875477463713,0.4006875477463713,0.0,0.006698993839421308,True,3
nottuj5a,RVL-CDIP_InternVL3-2B_contrastive_20260301-204709,contrastive,4.954135880254803e-06,0.9937860644918362,64.0,3,0.32900432900432897,0.40399796282149225,0.07499363381716329,0.03062521420359205,False,3
